filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
victim_dataset/0x81FbEf4704776cc5bBa0A5dF3a90056d2C6900B3/0x81FbEf4704776cc5bBa0A5dF3a90056d2C6900B3.sol,0x81FbEf4704776cc5bBa0A5dF3a90056d2C6900B3.sol,oyente,solidity,2023/2/27,20230505_1500,1683299964,1.261236191,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x398eC7346DcD622eDc5ae82352F02bE94C62d119/0x398eC7346DcD622eDc5ae82352F02bE94C62d119.sol,0x398eC7346DcD622eDc5ae82352F02bE94C62d119.sol,oyente,solidity,2023/2/27,20230505_1520,1683300033,4.220115185,1,,"analysis incomplete,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHL) or instr_name(INVALID))"""
victim_dataset/0x81FbEf4704776cc5bBa0A5dF3a90056d2C6900B3/0x81FbEf4704776cc5bBa0A5dF3a90056d2C6900B3.sol,0x81FbEf4704776cc5bBa0A5dF3a90056d2C6900B3.sol,oyente,solidity,2023/2/27,20230505_1528,1683300521,3.213145971,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x398eC7346DcD622eDc5ae82352F02bE94C62d119/0x398eC7346DcD622eDc5ae82352F02bE94C62d119.sol,0x398eC7346DcD622eDc5ae82352F02bE94C62d119.sol,oyente,solidity,2023/2/27,20230505_1529,1683300589,5.798980474,1,,"analysis incomplete,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
victim_dataset/0x7C40c393DC0f283F318791d746d894DdD3693572/contracts/MoonCatsWrapped.sol,MoonCatsWrapped.sol,oyente,solidity,2023/2/27,20230505_1540,1683301207,3.080337763,1,,"analysis incomplete,incomplete push instruction",,exception (IndexError: pop from empty list)
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/contracts/Boomerang.sol,Boomerang.sol,oyente,solidity,2023/2/27,20230505_1550,1683301823,2.190648556,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/token/ERC721/IERC721.sol,IERC721.sol,oyente,solidity,2023/2/27,20230505_1551,1683301884,3.312885046,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/token/ERC721/IERC721Receiver.sol,IERC721Receiver.sol,oyente,solidity,2023/2/27,20230505_1551,1683301871,4.269292355,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/token/ERC721/extensions/ERC721Enumerable.sol,ERC721Enumerable.sol,oyente,solidity,2023/2/27,20230505_1552,1683301980,2.525923967,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/token/ERC721/extensions/IERC721Metadata.sol,IERC721Metadata.sol,oyente,solidity,2023/2/27,20230505_1552,1683301932,4.127132893,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/token/ERC721/extensions/IERC721Enumerable.sol,IERC721Enumerable.sol,oyente,solidity,2023/2/27,20230505_1553,1683302028,3.805275917,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/token/ERC721/ERC721.sol,ERC721.sol,oyente,solidity,2023/2/27,20230505_1554,1683302076,3.145550966,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/utils/Context.sol,Context.sol,oyente,solidity,2023/2/27,20230505_1555,1683302125,2.101280689,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/utils/cryptography/ECDSA.sol,ECDSA.sol,oyente,solidity,2023/2/27,20230505_1555,1683302137,2.786643982,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/utils/introspection/ERC165.sol,ERC165.sol,oyente,solidity,2023/2/27,20230505_1556,1683302184,2.45987606,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/utils/Address.sol,Address.sol,oyente,solidity,2023/2/27,20230505_1557,1683302243,2.511834383,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/utils/introspection/IERC165.sol,IERC165.sol,oyente,solidity,2023/2/27,20230505_1557,1683302232,2.128875971,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/utils/Strings.sol,Strings.sol,oyente,solidity,2023/2/27,20230505_1557,1683302278,1.935746431,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x975f9D479690ebDE4Fc86c835ce5f91D0B7fADf4/@openzeppelin/contracts/access/Ownable.sol,Ownable.sol,oyente,solidity,2023/2/27,20230505_1558,1683302311,2.531999826,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x3fed9C8b527fA6299b3044E5178ACc34eC2e25e2/contracts/ErrorReporter.sol,ErrorReporter.sol,oyente,solidity,2023/2/27,20230505_1559,1683302400,3.596266031,1,,"analysis incomplete,incomplete push instruction",,exception (IndexError: pop from empty list)
victim_dataset/0x3fed9C8b527fA6299b3044E5178ACc34eC2e25e2/contracts/Exponential.sol,Exponential.sol,oyente,solidity,2023/2/27,20230505_1559,1683302370,1.680292845,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x3fed9C8b527fA6299b3044E5178ACc34eC2e25e2/contracts/InterestRateModel.sol,InterestRateModel.sol,oyente,solidity,2023/2/27,20230505_1559,1683302358,2.39499855,0,,analysis incomplete,,execution failed
victim_dataset/0x3fed9C8b527fA6299b3044E5178ACc34eC2e25e2/contracts/EIP20NonStandardInterface.sol,EIP20NonStandardInterface.sol,oyente,solidity,2023/2/27,20230505_1609,1683302995,4.610224247,0,,analysis incomplete,,execution failed
victim_dataset/0x3fed9C8b527fA6299b3044E5178ACc34eC2e25e2/contracts/CErc20.sol,CErc20.sol,oyente,solidity,2023/2/27,20230505_1610,1683303006,2.822454929,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x3fed9C8b527fA6299b3044E5178ACc34eC2e25e2/contracts/CErc20Immutable.sol,CErc20Immutable.sol,oyente,solidity,2023/2/27,20230505_1610,1683303035,2.572012901,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x3fed9C8b527fA6299b3044E5178ACc34eC2e25e2/contracts/CTokenInterfaces.sol,CTokenInterfaces.sol,oyente,solidity,2023/2/27,20230505_1611,1683303101,2.718067408,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x3fed9C8b527fA6299b3044E5178ACc34eC2e25e2/contracts/CarefulMath.sol,CarefulMath.sol,oyente,solidity,2023/2/27,20230505_1611,1683303065,1.944392204,1,,analysis incomplete,,exception (IndexError: pop from empty list)
victim_dataset/0xF15E21E1c90f851B735778c001Aa22A635Bf9dbc/0xF15E21E1c90f851B735778c001Aa22A635Bf9dbc.sol,0xF15E21E1c90f851B735778c001Aa22A635Bf9dbc.sol,oyente,solidity,2023/2/27,20230505_1612,1683303179,2.784878969,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x3fed9C8b527fA6299b3044E5178ACc34eC2e25e2/contracts/CToken.sol,CToken.sol,oyente,solidity,2023/2/27,20230505_1612,1683303150,3.483187437,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x3fed9C8b527fA6299b3044E5178ACc34eC2e25e2/contracts/ComptrollerInterface.sol,ComptrollerInterface.sol,oyente,solidity,2023/2/27,20230505_1612,1683303140,4.494540215,0,,analysis incomplete,,execution failed
victim_dataset/0x3fed9C8b527fA6299b3044E5178ACc34eC2e25e2/contracts/EIP20Interface.sol,EIP20Interface.sol,oyente,solidity,2023/2/27,20230505_1612,1683303130,3.587813616,0,,analysis incomplete,,execution failed
victim_dataset/0x81f16E6B58738DaAA4C5D493a240cCA49C240f04/contracts/ArcProxy.sol,ArcProxy.sol,oyente,solidity,2023/2/27,20230505_1614,1683303248,2.00241971,1,,analysis incomplete,,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
victim_dataset/0x1F2c3a1046c32729862fcB038369696e3273a516/0x1F2c3a1046c32729862fcB038369696e3273a516.sol,0x1F2c3a1046c32729862fcB038369696e3273a516.sol,oyente,solidity,2023/2/27,20230505_1622,1683303744,22.84706831,1,,"analysis incomplete,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
