filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/uniswapv2/UniswapV2Factory.sol,UniswapV2Factory.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1213,1683375190,7.725834608,0,,,Solc experienced a fatal error,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/uniswapv2/libraries/SafeMath.sol,SafeMath.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1214,1683375276,9.4107337,0,,,Solc experienced a fatal error,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/uniswapv2/libraries/UniswapV2Library.sol,UniswapV2Library.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1214,1683375247,8.199809551,0,,,Solc experienced a fatal error,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/uniswapv2/libraries/TransferHelper.sol,TransferHelper.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1215,1683375309,8.413664579,0,,,,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/uniswapv2/libraries/UQ112x112.sol,UQ112x112.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1215,1683375345,9.725005388,0,,,,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/uniswapv2/libraries/Math.sol,Math.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1216,1683375383,8.161876917,0,,,,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/uniswapv2/UniswapV2Pair.sol,UniswapV2Pair.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1216,1683375414,7.908288479,0,,,Solc experienced a fatal error,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/GovernorAlpha.sol,GovernorAlpha.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1217,1683375443,6.495312691,0,,,Solc experienced a fatal error,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/NBUNIERC20.sol,NBUNIERC20.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1217,1683375471,7.417168617,0,,,Solc experienced a fatal error,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/CoreVault.sol,CoreVault.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1218,1683375500,8.671576977,0,,,Solc experienced a fatal error,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/FeeApprover.sol,FeeApprover.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1218,1683375529,7.510594606,0,,,Solc experienced a fatal error,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/CORE.sol,CORE.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1219,1683375569,7.342408895,0,,,Solc experienced a fatal error,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/ICoreVault.sol,ICoreVault.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1219,1683375558,8.20381093,0,,,input files do not contain any valid contracts,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/IFeeApprover.sol,IFeeApprover.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1219,1683375599,7.310464621,0,,,input files do not contain any valid contracts,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/@openzeppelin/contracts/GSN/Context.sol,Context.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1220,1683375660,155.317826,0,,,input files do not contain any valid contracts,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/@openzeppelin/contracts/token/ERC20/IERC20.sol,IERC20.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1220,1683375620,7.217189312,0,,,input files do not contain any valid contracts,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/contracts/INBUNIERC20.sol,INBUNIERC20.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1220,1683375609,7.087798119,0,,,input files do not contain any valid contracts,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/@openzeppelin/contracts/token/ERC20/SafeERC20.sol,SafeERC20.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1220,1683375631,6.885852098,0,,,Solc experienced a fatal error,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/@openzeppelin/contracts/utils/EnumerableSet.sol,EnumerableSet.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1223,1683375819,8.68344593,0,,,,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/@openzeppelin/contracts/utils/Address.sol,Address.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1224,1683375849,7.702912807,0,,,,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/@openzeppelin/contracts/math/SafeMath.sol,SafeMath.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1224,1683375881,7.479377508,0,,,,
victim_dataset/0x3d5BC3c8d13dcB8bF317092d84783c2697AE9258/contracts/Exponential.sol,Exponential.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1225,1683375955,6.646178484,0,,,Solc experienced a fatal error,
victim_dataset/0x3d5BC3c8d13dcB8bF317092d84783c2697AE9258/contracts/InterestRateModel.sol,InterestRateModel.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1225,1683375945,6.949396372,0,,,input files do not contain any valid contracts,
victim_dataset/0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7/@openzeppelin/contracts/access/Ownable.sol,Ownable.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1225,1683375916,6.826354742,0,,,Solc experienced a fatal error,
victim_dataset/0x3d5BC3c8d13dcB8bF317092d84783c2697AE9258/contracts/ErrorReporter.sol,ErrorReporter.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1226,1683375984,8.922144175,0,,,,
victim_dataset/0x3d5BC3c8d13dcB8bF317092d84783c2697AE9258/contracts/CarefulMath.sol,CarefulMath.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1236,1683376621,8.010576725,0,,,,
